State,Filed week ended,Initial Claims,Reflecting Week Ended,Continued Claims,Covered Employment,Insured Unemployment Rate
West Virginia,12/2/2017,2190,11/25/2017,11988,660134,1.82
West Virginia,12/9/2017,2010,12/2/2017,11883,660134,1.8
West Virginia,12/16/2017,1399,12/9/2017,11496,660134,1.74
West Virginia,12/23/2017,1312,12/16/2017,11747,660134,1.78
West Virginia,12/30/2017,1169,12/23/2017,11807,660134,1.79
West Virginia,1/6/2018,1685,12/30/2017,14213,660134,2.15
West Virginia,1/13/2018,2509,1/6/2018,16629,658970,2.52
West Virginia,1/20/2018,1752,1/13/2018,15212,658970,2.31
West Virginia,1/27/2018,1564,1/20/2018,15393,658970,2.34
West Virginia,2/3/2018,1279,1/27/2018,14809,658970,2.25
West Virginia,2/10/2018,1158,2/3/2018,14412,658970,2.19
West Virginia,2/17/2018,1039,2/10/2018,14687,658970,2.23
West Virginia,2/24/2018,905,2/17/2018,14395,658970,2.18
West Virginia,3/3/2018,871,2/24/2018,14113,658970,2.14
West Virginia,3/10/2018,1272,3/3/2018,13392,658970,2.03
West Virginia,3/17/2018,1101,3/10/2018,13110,658970,1.99
West Virginia,3/24/2018,853,3/17/2018,13274,658970,2.01
West Virginia,3/31/2018,797,3/24/2018,12452,658970,1.89
West Virginia,4/7/2018,1135,3/31/2018,11447,658970,1.74
West Virginia,4/14/2018,970,4/7/2018,11000,659397,1.67
West Virginia,4/21/2018,907,4/14/2018,10087,659397,1.53
West Virginia,4/28/2018,826,4/21/2018,9802,659397,1.49
West Virginia,5/5/2018,836,4/28/2018,9417,659397,1.43
West Virginia,5/12/2018,725,5/5/2018,8821,659397,1.34
West Virginia,5/19/2018,871,5/12/2018,8720,659397,1.32
West Virginia,5/26/2018,835,5/19/2018,8485,659397,1.29
